Timestamp,Type,Amount,Exchange Buy,Price Buy,Exchange Sell,Price Sell,Profit
1594668982497,XLM,9368.384,Binance,0.08717,Coinbase,0.087394,1.575
1594668982499,ETH,14.574605,Coinbase,237.3,Binance,237.55,1.4293
1594668982498,LTC,5.30844,Coinbase,42.91,Binance,42.96,0.1196
1594668985416,EOS,138.744,Coinbase,2.491,Binance,2.4926,0.0007
1594668990603,BCH,4.95,Coinbase,225.66,Binance,226.19,1.908
1594668990604,LINK,279,Coinbase,6.86595,Binance,6.8847,4.004
1594668990604,LTC,3.51909,Coinbase,42.89,Binance,42.98,0.22
1594668997316,ETC,10.764607,Coinbase,6.201,Binance,6.212,0.0757
1594668997316,ETH,55.928235,Coinbase,237.27,Binance,237.56,7.7224
1594668997317,XLM,88.308,Binance,0.08728,Coinbase,0.08746,0.011
1594668999544,ETH,6.775572,Coinbase,237.32,Binance,237.52,0.3257
1594668999544,LINK,69,Coinbase,6.86388,Binance,6.8848,1.14
1594668999545,BCH,0.96,Coinbase,225.83,Binance,226.05,0.0724
1594669005028,ATOM,150.731,Coinbase,3.737,Binance,3.78,6.1194
1594669005029,ETC,4.067525,Coinbase,6.202,Binance,6.213,0.0286
1594669005028,XLM,3805.965,Binance,0.08731,Coinbase,0.087571,0.7803
1594669016687,XLM,21664.377,Binance,0.08724,Coinbase,0.087763,10.1163
1594669016688,LINK,87.5072,Coinbase,6.85556,Binance,6.8838,2.0867
1594669020614,LINK,113.1184,Coinbase,6.85554,Binance,6.8774,1.9759
1594669029155,XLM,7386.456,Binance,0.08729,Coinbase,0.087864,3.8255
1594669036140,XTZ,96.0092,Binance,2.7606,Coinbase,2.7702,0.7517
1594669036139,BTC,0.01035,Binance,9203.67,Coinbase,9209.99,0.0044
1594669036138,LINK,59.2484,Binance,6.8819,Coinbase,6.89964,0.7897
1594669036141,ETH,3.187503,Binance,237.55,Coinbase,237.75,0.1526
1594669037722,ALGO,3317.527,Binance,0.2607,Coinbase,0.2616,2.4311
1594669037723,ETC,2.0544,Binance,6.2113,Coinbase,6.217,0.0035
1594669037723,EOS,83,Binance,2.4927,Coinbase,2.497,0.2243
1594669042487,ETH,1.47433,Binance,237.58,Coinbase,237.81,0.1148
1594669042487,XRP,979.445,Binance,0.19485,Coinbase,0.1953,0.3184
1594669042488,LINK,43.16,Binance,6.888,Coinbase,6.91944,1.1661
1594669047559,EOS,415.2456,Binance,2.4943,Coinbase,2.499,1.288
1594669047559,LTC,0.362957,Binance,42.97,Coinbase,43.02,0.0082
1594669047560,BTC,0.0108,Binance,9206.76,Coinbase,9213.77,0.012
1594669047560,ETH,6.889644,Binance,237.61,Coinbase,237.97,1.4316
1594669052684,LINK,3.9592,Binance,6.886,Coinbase,6.9552,0.2564
1594669058811,ATOM,2.212,Coinbase,3.77,Binance,3.781,0.019
1594669058811,EOS,451.3146,Binance,2.4938,Coinbase,2.505,4.3324
1594669058812,XLM,11129.91,Binance,0.08732,Coinbase,0.088758,15.3764
1594669058812,XTZ,219.282,Binance,2.7605,Coinbase,2.8079,10.0024
1594669058812,BCH,0.013608,Binance,226.27,Coinbase,226.54,0.0017
1594669058812,XRP,1227.755,Binance,0.19488,Coinbase,0.1956,0.7305
1594669065764,BTC,0.01185,Binance,9205.43,Coinbase,9214.58,0.0386
1594669065764,LTC,58.65137,Binance,42.95,Coinbase,43.08,6.0094
1594669065765,LINK,3.2724,Binance,6.8854,Coinbase,6.97649,0.2835
1594669065765,ETH,3.65,Binance,237.57,Coinbase,238.09,1.3423
1594669068286,XTZ,85.683,Binance,2.7599,Coinbase,2.7967,3.0005
1594669071371,BTC,0.01275,Binance,9205.76,Coinbase,9217.67,0.0767
1594669071371,BCH,0.071604,Binance,226.04,Coinbase,226.81,0.0448
1594669073774,EOS,2329.605,Binance,2.488,Coinbase,2.51,47.5213
1594669073775,XRP,8754.388,Binance,0.19486,Coinbase,0.196,8.8842
1594669073775,LTC,10.44196,Binance,42.93,Coinbase,43.16,2.1138
1594669073776,DASH,1.361802,Binance,71.25,Coinbase,71.363,0.0917
1594669073775,LINK,2.424,Binance,6.8752,Coinbase,6.97022,0.2196
1594669080079,ETH,3.15,Binance,237.54,Coinbase,238.39,2.1975
1594669086575,XLM,4327.606,Binance,0.08728,Coinbase,0.0887,5.901
1594669086575,ATOM,136.242,Coinbase,3.777,Binance,3.783,0.4879
1594669086576,BCH,0.000516,Binance,225.78,Coinbase,226.57,0.0003
1594669086576,ETC,48.048,Binance,6.2061,Coinbase,6.232,1.0531
1594669086576,EOS,333.977,Binance,2.4881,Coinbase,2.507,5.7778
1594669086577,XRP,2878.26,Binance,0.19473,Coinbase,0.1959,3.0075
1594669086577,DASH,1.562696,Binance,71.24,Coinbase,71.37,0.1318
1594669091257,BTC,0.012832,Binance,9205.13,Coinbase,9215.19,0.0534
1594669091257,LINK,12.9795,Binance,6.875,Coinbase,6.97988,1.3036
1594669095657,EOS,189,Binance,2.4894,Coinbase,2.504,2.4572
1594669095658,BTC,0.013244,Binance,9206.6,Coinbase,9215.69,0.0423
1594669095658,LINK,34.7556,Binance,6.8837,Coinbase,6.99814,3.8227
1594669095657,XTZ,0.9828,Binance,2.76,Coinbase,2.8029,0.0404
1594669106368,ETH,1.748387,Binance,237.51,Coinbase,238.51,1.4819
1594669106369,XTZ,163.359,Binance,2.7614,Coinbase,2.808,7.3208
1594669106369,XRP,1743.75,Binance,0.19456,Coinbase,0.1961,2.4672
1594669106369,XLM,3555.552,Binance,0.08729,Coinbase,0.088705,4.8305
1594669112528,EOS,254.0601,Binance,2.4951,Coinbase,2.506,2.3624
1594669112528,ZRX,901.379,Binance,0.3992,Coinbase,0.400081,0.5635
1594669114342,BTC,0.005289,Binance,9204.89,Coinbase,9221.55,0.0569
1594669114342,BCH,0.39933,Binance,225.97,Coinbase,226.59,0.1897
1594669114343,LINK,2.8968,Binance,6.8816,Coinbase,7.02586,0.405
1594669116029,LTC,48.29025,Binance,42.97,Coinbase,43.14,6.878
1594669116029,XLM,3840,Binance,0.0874,Coinbase,0.088716,4.8366
1594669119033,ETH,1.728451,Binance,237.55,Coinbase,238.44,1.2749
1594669122431,EOS,53.704,Binance,2.4987,Coinbase,2.509,0.467
1594669122431,LINK,2.8116,Binance,6.8762,Coinbase,7.02864,0.4161
1594669122432,XRP,1109.232,Binance,0.19473,Coinbase,0.1964,1.7134
1594669122432,ETC,6.7914,Binance,6.2092,Coinbase,6.236,0.1549
1594669135469,BCH,1.148493,Binance,226.15,Coinbase,226.81,0.5915
1594669135473,ETH,4.011444,Binance,237.62,Coinbase,238.51,2.9587
1594669135473,XRP,66.755,Binance,0.19472,Coinbase,0.1962,0.0904
1594669135472,ETC,6.75,Binance,6.2151,Coinbase,6.234,0.1007
1594669135474,XTZ,4.123,Binance,2.7643,Coinbase,2.8185,0.2161
1594669135474,XLM,0.098,Binance,0.08739,Coinbase,0.088741,0.0001
1594669139645,DASH,1.333633,Binance,71.26,Coinbase,71.538,0.3098
1594669139646,LINK,33.297,Binance,6.8801,Coinbase,7.04704,5.4098
1594669139646,BCH,0.010244,Binance,226.27,Coinbase,226.89,0.0049
1594669139646,XTZ,2975.4848,Binance,2.7654,Coinbase,2.8221,163.3763
1594669150991,XLM,1637.839,Binance,0.08751,Coinbase,0.088973,2.3035
1594669156732,XRP,13020.227,Binance,0.1948,Coinbase,0.1964,19.2008
1594669156732,ETC,37.1679,Binance,6.215,Coinbase,6.24,0.781
