Timestamp,Type,Amount,Exchange Buy,Price Buy,Exchange Sell,Price Sell,Profit
1594590605639,LINK,22.6304,Binance,7.1771,Coinbase,7.19428,0.2847
1594590608662,LINK,466.0881,Binance,7.1821,Coinbase,7.20836,10.0922
1594590610658,LINK,26.3064,Binance,7.1819,Coinbase,7.20661,0.5289
1594590612657,LINK,107.4885,Binance,7.1816,Coinbase,7.21049,2.6101
1594590614584,LINK,47.1372,Binance,7.181,Coinbase,7.21097,1.1955
1594590616640,LINK,115.3224,Binance,7.176,Coinbase,7.21504,3.9708
1594590618643,LINK,143.1875,Binance,7.1745,Coinbase,7.20401,3.5663
1594590620640,LINK,39.7316,Binance,7.1711,Coinbase,7.20437,1.139
1594590623653,LINK,31.0653,Binance,7.1709,Coinbase,7.20471,0.9073
1594590626041,LINK,71.5792,Binance,7.1816,Coinbase,7.21868,2.3241
1594590629654,LINK,60.3954,Binance,7.1817,Coinbase,7.21938,1.9972
1594590631652,LINK,20.4148,Binance,7.1854,Coinbase,7.2211,0.6346
1594590633664,LINK,34.561,Binance,7.1858,Coinbase,7.22011,1.0264
1594590637655,LINK,110.0665,Binance,7.1843,Coinbase,7.22117,3.5504
1594590639653,LINK,0.816,Binance,7.1875,Coinbase,7.22119,0.0237
1594590643664,LINK,68.59,Binance,7.1886,Coinbase,7.22121,1.9203
1594590645656,LINK,572.3616,Binance,7.1945,Coinbase,7.22149,12.8064
1594590647655,LINK,1.417,Binance,7.1951,Coinbase,7.22313,0.0332
1594590649922,LINK,14.3664,Binance,7.196,Coinbase,7.22672,0.375
1594590651129,LINK,14.263,Binance,7.1938,Coinbase,7.22546,0.3857
1594590653652,LINK,160.1064,Binance,7.194,Coinbase,7.23393,5.6533
1594590654368,BTC,0.751979,Binance,9260.36,Coinbase,9266.4,0.0834
1594590655935,LINK,185.0475,Binance,7.1981,Coinbase,7.23392,5.7733
1594590659654,LINK,87.166,Binance,7.1994,Coinbase,7.2341,2.6218
1594590666673,LINK,131.94,Binance,7.1991,Coinbase,7.23845,4.5819
1594590669677,LINK,12.6071,Binance,7.1999,Coinbase,7.22634,0.2751
1594590670877,DASH,1.04488,Coinbase,71.632,Binance,71.71,0.0336
1594590672665,LINK,1162.5,Binance,7.1999,Coinbase,7.23133,31.166
1594590674691,LINK,180,Binance,7.1983,Coinbase,7.23111,5.0742
1594590677681,LINK,199.9965,Binance,7.198,Coinbase,7.23134,5.7439
1594590681676,LINK,245.4018,Binance,7.1826,Coinbase,7.20534,4.4501
1594590683872,LINK,24.75,Binance,7.1711,Coinbase,7.20678,0.7691
1594590687861,LINK,10.0919,Binance,7.182,Coinbase,7.21399,0.2763
1594590689684,LINK,70.356,Binance,7.1827,Coinbase,7.21704,2.0916
1594590691670,LINK,39.746,Binance,7.1873,Coinbase,7.22571,1.3432
1594590694665,LINK,48.985,Binance,7.1888,Coinbase,7.22519,1.5565
1594590696601,DASH,3,Coinbase,71.711,Binance,71.77,0.0393
1594590697768,LINK,47.281,Binance,7.1876,Coinbase,7.23308,1.932
1594590698965,DASH,3.8,Coinbase,71.715,Binance,71.77,0.0345
1594590700135,LINK,1.1304,Binance,7.1869,Coinbase,7.22306,0.0357
1594590703663,LINK,185.5106,Binance,7.1847,Coinbase,7.22301,6.2511
1594590705609,DASH,3.35,Coinbase,71.705,Binance,71.79,0.1309
1594590706346,LINK,29.982,Binance,7.1763,Coinbase,7.22086,1.1978
1594590707889,LINK,167.7881,Binance,7.1757,Coinbase,7.21523,5.8595
1594590709667,LINK,204.388,Binance,7.1738,Coinbase,7.21541,7.5628
1594590711814,LINK,1.5531,Binance,7.1778,Coinbase,7.21555,0.0515
1594590713713,LINK,185.0962,Binance,7.1697,Coinbase,7.21174,6.929
1594590715731,LINK,202.8888,Binance,7.1779,Coinbase,7.21305,6.1966
1594590717683,LINK,188.16,Binance,7.1797,Coinbase,7.21797,6.3334
1594590720696,LINK,51.471,Binance,7.1763,Coinbase,7.21479,1.7439
1594590722726,LINK,247.6485,Binance,7.1757,Coinbase,7.21459,8.4899
1594590724720,LINK,23.856,Binance,7.1822,Coinbase,7.22004,0.7927
1594590728899,LINK,100.4582,Binance,7.1824,Coinbase,7.22132,3.4465
1594590730370,DASH,4.4,Coinbase,71.711,Binance,71.78,0.1016
1594590731718,LINK,105.0858,Binance,7.1825,Coinbase,7.22233,3.7008
1594590737065,LINK,128.588,Binance,7.1791,Coinbase,7.22273,5.0172
1594590741690,LINK,35.064,Binance,7.182,Coinbase,7.22138,1.2191
1594590743704,LINK,38.1808,Binance,7.175,Coinbase,7.21837,1.4799
1594590748692,LINK,200.7836,Binance,7.1759,Coinbase,7.21295,6.5139
1594590750709,LINK,360.3626,Binance,7.1799,Coinbase,7.21515,11.0418
1594590755643,LINK,173.0246,Binance,7.1855,Coinbase,7.21733,4.7095
1594590759716,LINK,61.5529,Binance,7.1822,Coinbase,7.21621,1.8096
1594590761826,LINK,73.611,Binance,7.1891,Coinbase,7.22082,1.9953
1594590766641,LINK,167.1582,Binance,7.1893,Coinbase,7.21792,4.013
1594590768702,LINK,2.5788,Binance,7.189,Coinbase,7.21831,0.0637
1594590770714,LINK,693.345,Binance,7.1888,Coinbase,7.21837,17.304
1594590772709,LINK,23.124,Binance,7.183,Coinbase,7.21006,0.5192
1594590773849,DASH,4.75,Coinbase,71.649,Binance,71.72,0.1194
1594590775642,LINK,1209.49,Binance,7.1885,Coinbase,7.2042,13.417
1594590777727,LINK,243.179,Binance,7.1893,Coinbase,7.20428,2.5225
1594590779704,LINK,993.9225,Binance,7.1891,Coinbase,7.20605,12.2672
1594590783720,LINK,0.624,Binance,7.1881,Coinbase,7.20961,0.0105
1594590785668,LINK,0.0184,Binance,7.1894,Coinbase,7.21137,0.0003
1594590787987,LINK,122.2848,Binance,7.1949,Coinbase,7.21174,1.4954
1594590788363,DASH,4.6,Coinbase,71.661,Binance,71.73,0.1064
1594590790593,LINK,86.5674,Binance,7.1941,Coinbase,7.21198,1.1486
1594590792804,LINK,64.2708,Binance,7.1939,Coinbase,7.21158,0.8399
1594590795652,LINK,77.535,Binance,7.1942,Coinbase,7.2123,1.0458
1594590811988,DASH,3.912,Coinbase,71.657,Binance,71.72,0.067
1594590837733,LINK,431.9928,Binance,7.1657,Coinbase,7.17132,0.4457
1594590845443,XTZ,8.5622,Binance,2.6929,Coinbase,2.695,0.0032
1594590861812,BTC,0.01305,Binance,9265.31,Coinbase,9272,0.0099
1594590868888,LINK,91.131,Binance,7.1535,Coinbase,7.16171,0.3307
1594590870087,XTZ,0.7081,Binance,2.6913,Coinbase,2.6934,0.0003
1594590886800,BTC,1.77108,Binance,9264.01,Coinbase,9270.04,0.1747
1594590893068,ATOM,564,Coinbase,3.933,Binance,3.936,0.2719
1594590936753,LINK,0.1904,Coinbase,7.16591,Binance,7.1709,0.0001
1594590939820,BTC,0.0096,Binance,9267.44,Coinbase,9274,0.006
1594590993995,DASH,4.5,Coinbase,71.686,Binance,71.74,0.0365
1594591017798,LINK,61.7768,Binance,7.1625,Coinbase,7.17135,0.2633
1594591057905,BTC,0.046345,Binance,9268.02,Coinbase,9274.02,0.0031
1594591061902,BTC,0.241583,Binance,9266.01,Coinbase,9271.98,0.009
1594591074380,DASH,1.01728,Coinbase,71.681,Binance,71.73,0.0032
1594591088912,BTC,0.368969,Binance,9265.82,Coinbase,9271.97,0.0802
1594591094918,BTC,0.93906,Binance,9262.35,Coinbase,9270,1.6143
1594591166227,DASH,2.67536,Coinbase,71.618,Binance,71.67,0.0165
1594591201261,DASH,2.181,Coinbase,71.6,Binance,71.68,0.0745
1594591212967,LINK,60.76,Binance,7.1869,Coinbase,7.19469,0.1937
1594591214176,BTC,0.0072,Binance,9268.05,Coinbase,9274.36,0.0027
1594591225090,BTC,0.074716,Binance,9268.54,Coinbase,9274.57,0.0072
1594591246590,DASH,1.37448,Coinbase,71.754,Binance,71.8,0.0001
1594591254983,LINK,81.506,Binance,7.2242,Coinbase,7.23029,0.1193
1594591272183,LINK,40.9992,Binance,7.2302,Coinbase,7.23508,0.0103
1594591304411,ATOM,1.067,Coinbase,3.949,Binance,3.954,0.0026
1594591315460,ATOM,0.065,Coinbase,3.957,Binance,3.961,0.0001
1594591318421,ATOM,1.876,Coinbase,3.96,Binance,3.963,0.0009
1594591327020,LINK,71.365,Binance,7.2594,Coinbase,7.26775,0.2641
1594591328804,DASH,1.09062,Coinbase,71.84,Binance,71.89,0.0044
1594591330110,LINK,201.9225,Binance,7.26,Coinbase,7.2777,2.6344
1594591333036,LINK,28.4022,Binance,7.263,Coinbase,7.27019,0.0721
1594591334225,DASH,0.0222,Coinbase,71.862,Binance,71.93,0.0005
1594591334647,XTZ,13.2398,Binance,2.7098,Coinbase,2.7117,0.0022
1594591336579,XTZ,6.03,Binance,2.7099,Coinbase,2.7119,0.0016
1594591336581,LINK,370.0798,Binance,7.2623,Coinbase,7.2686,0.6105
1594591337331,DASH,1.07568,Coinbase,71.857,Binance,71.91,0.0075
1594591339926,LINK,195.3756,Binance,7.2596,Coinbase,7.26775,0.6839
1594591342005,LINK,74.2302,Binance,7.269,Coinbase,7.27407,0.0309
1594591348643,DASH,0.0294,Coinbase,71.862,Binance,71.93,0.0006
1594591350966,LINK,211.8378,Binance,7.3091,Coinbase,7.3153,0.3219
1594591352231,LINK,2530.0946,Binance,7.3081,Coinbase,7.31563,7.2103
1594591353464,ATOM,1.62,Coinbase,3.964,Binance,3.967,0.0007
1594591354686,LINK,24,Binance,7.3053,Coinbase,7.31169,0.0411
1594591357296,LINK,10.2711,Binance,7.2921,Coinbase,7.31,0.1358
1594591360017,LINK,87.0452,Binance,7.2933,Coinbase,7.30276,0.4168
1594591363317,LINK,134.4275,Binance,7.2921,Coinbase,7.30638,1.2915
1594591366031,LINK,83.748,Binance,7.2945,Coinbase,7.31345,1.1954
1594591367226,ETH,120.19799,Binance,239.73,Coinbase,239.9,1.9838
1594591368447,LINK,72.1868,Binance,7.2909,Coinbase,7.29861,0.2195
1594591369685,ETH,168.75,Binance,239.69,Coinbase,239.89,7.85
1594591370852,LINK,272.7363,Binance,7.2759,Coinbase,7.28631,1.568
1594591371603,DASH,4.95,Coinbase,71.85,Binance,71.91,0.0693
1594591373204,ETH,4.95,Binance,239.52,Coinbase,239.69,0.0824
1594591373208,LINK,107.3544,Binance,7.2789,Coinbase,7.29176,0.8799
1594591375523,LINK,1.2788,Binance,7.2723,Coinbase,7.29866,0.0277
1594591375530,DASH,1.06074,Coinbase,71.794,Binance,71.85,0.0106
1594591377850,LINK,135.0537,Binance,7.2828,Coinbase,7.29678,1.2578
1594591379101,LINK,125.136,Binance,7.288,Coinbase,7.29536,0.337
1594591381444,ATOM,0.847,Coinbase,3.963,Binance,3.968,0.0021
1594591382673,LINK,19.7024,Binance,7.2956,Coinbase,7.30602,0.1132
1594591384205,XLM,51121.98,Coinbase,0.09248,Binance,0.09257,1.5741
1594591385408,LINK,101.4078,Binance,7.3066,Coinbase,7.31135,0.0073
1594591386661,DASH,0.0189,Coinbase,71.872,Binance,71.96,0.0008
1594591387823,LINK,92.3625,Binance,7.2988,Coinbase,7.30945,0.5518
1594591390036,LINK,62.3493,Binance,7.3047,Coinbase,7.3174,0.5
1594591392642,DASH,0.0225,Coinbase,71.882,Binance,71.95,0.0005
1594591393916,LINK,139.3131,Binance,7.2947,Coinbase,7.3,0.0877
1594591398642,DASH,4.15,Coinbase,71.963,Binance,72.02,0.0454
1594591400976,LINK,8.862,Binance,7.2954,Coinbase,7.31182,0.1041
1594591404043,LINK,221.4746,Binance,7.297,Coinbase,7.30548,0.843
1594591407030,LINK,75.457,Binance,7.2908,Coinbase,7.30336,0.5953
1594591410033,LINK,92.3213,Binance,7.2965,Coinbase,7.30689,0.5277
1594591413310,LINK,273.5304,Binance,7.2989,Coinbase,7.31201,2.3068
1594591416069,LINK,98.4712,Binance,7.2917,Coinbase,7.30543,0.8919
1594591419037,LINK,10.323,Binance,7.2824,Coinbase,7.29739,0.1066
1594591422232,LINK,109.9124,Binance,7.2813,Coinbase,7.28932,0.3689
1594591425039,LINK,190.3952,Binance,7.2836,Coinbase,7.29102,0.5246
1594591428104,LINK,7391.0312,Binance,7.2864,Coinbase,7.29315,15.4029
1594591437050,LINK,22.7843,Binance,7.2849,Coinbase,7.29276,0.0728
1594591443051,LINK,1008.3758,Binance,7.29,Coinbase,7.2958,1.1416
1594591447042,LINK,1.2383,Binance,7.2899,Coinbase,7.30164,0.0088
1594591450054,LINK,1.788,Binance,7.2971,Coinbase,7.30746,0.0102
1594591451163,BCH,0.258,Binance,236.6,Coinbase,236.76,0.0022
1594591452388,LINK,4.8,Binance,7.3092,Coinbase,7.31624,0.0113
1594591458070,LINK,59.1488,Binance,7.3082,Coinbase,7.31334,0.0272
1594591462009,LINK,106.1586,Binance,7.2992,Coinbase,7.32,1.7113
1594591465359,LINK,31.9095,Binance,7.2894,Coinbase,7.29929,0.1666
1594591468059,LINK,777.8422,Binance,7.2895,Coinbase,7.29735,2.4748
1594591471123,LINK,14,Binance,7.2889,Coinbase,7.29815,0.0641
1594591479981,ATOM,1.184,Coinbase,3.962,Binance,3.965,0.0005
1594591488052,LINK,6.5664,Binance,7.3032,Coinbase,7.31006,0.0143
1594591489270,DASH,10.373895,Binance,71.94,Coinbase,71.993,0.072
1594591491345,LINK,10.397,Binance,7.3044,Coinbase,7.31426,0.0539
1594591494058,LINK,2599.6908,Binance,7.3,Coinbase,7.31061,15.4259
1594591496683,DASH,2.149818,Binance,71.93,Coinbase,72.009,0.0708
1594591498051,LINK,92.4,Binance,7.2999,Coinbase,7.31239,0.7219
1594591501066,LINK,85.8858,Binance,7.2993,Coinbase,7.30471,0.0632
1594591504057,LINK,328.8448,Binance,7.2968,Coinbase,7.30187,0.1309
1594591508082,LINK,132.1468,Binance,7.2939,Coinbase,7.30122,0.3501
1594591512144,LINK,126.6902,Binance,7.2934,Coinbase,7.30076,0.3407
1594591533108,BTC,0.003108,Binance,9281.96,Coinbase,9288.73,0.0026
1594591587083,LINK,1212.5,Binance,7.2569,Coinbase,7.2628,1.5195
1594591667429,XLM,344.89,Coinbase,0.092685,Binance,0.09276,0.0054
1594591672126,LINK,15.4143,Binance,7.2342,Coinbase,7.23981,0.0151
1594591674182,LINK,304.0128,Binance,7.235,Coinbase,7.24188,0.6831
1594591676119,LINK,16,Binance,7.2371,Coinbase,7.24258,0.0135
1594591685131,LINK,55.1562,Binance,7.2248,Coinbase,7.22943,0.0002
1594591687133,LINK,308.8,Binance,7.2234,Coinbase,7.2319,1.1962
1594591689135,LINK,17.8,Binance,7.2284,Coinbase,7.23347,0.0079
1594591691124,LINK,48.874,Binance,7.2246,Coinbase,7.23243,0.1565
1594591693129,LINK,3.8416,Binance,7.2263,Coinbase,7.23396,0.0116
1594591695196,LINK,0.324,Binance,7.2245,Coinbase,7.23669,0.0024
1594591702144,LINK,91.6006,Binance,7.2426,Coinbase,7.24887,0.1495
1594591710140,LINK,213.8136,Binance,7.2481,Coinbase,7.25613,0.7244
1594591712151,LINK,81.7946,Binance,7.2479,Coinbase,7.25799,0.4456
1594591714135,LINK,15.592,Binance,7.2458,Coinbase,7.25196,0.0237
1594591721156,LINK,54.7963,Binance,7.2357,Coinbase,7.24188,0.0848
1594591723164,LINK,687.956,Binance,7.2342,Coinbase,7.24395,3.5197
1594591740170,LINK,81.249,Binance,7.2329,Coinbase,7.24,0.2005
1594591746244,LINK,99.594,Binance,7.2307,Coinbase,7.23576,0.0429
1594591750165,LINK,18.122,Binance,7.2345,Coinbase,7.24067,0.0279
1594591752207,LINK,25.2,Binance,7.2339,Coinbase,7.24082,0.0576
1594591755171,LINK,5.0328,Binance,7.2341,Coinbase,7.2389,0.0008
1594591763323,XLM,265.3,Coinbase,0.092886,Binance,0.09295,0.0012
1594591770140,XLM,3925.74,Coinbase,0.092999,Binance,0.09307,0.045
1594591772129,XLM,13.2,Coinbase,0.093042,Binance,0.09312,0.0002
1594591797201,LINK,35.8416,Binance,7.2096,Coinbase,7.21527,0.0378
1594591799226,LINK,44.7925,Binance,7.2091,Coinbase,7.21795,0.1896
1594591801209,LINK,27.8625,Binance,7.2081,Coinbase,7.21869,0.1664
1594591804221,LINK,193.116,Binance,7.211,Coinbase,7.21953,0.7554
1594591806197,LINK,390.55,Binance,7.2109,Coinbase,7.22047,1.9337
1594591810211,LINK,354.0138,Binance,7.2156,Coinbase,7.22042,0.0708
1594591831214,LINK,22.0628,Binance,7.2218,Coinbase,7.22731,0.0195
1594591862971,ETH,8.459682,Binance,239.96,Coinbase,240.12,0.0538
1594591904048,XTZ,710,Coinbase,2.716,Binance,2.718,0.1855
1594591905282,LINK,43.521,Binance,7.24,Coinbase,7.24632,0.0733
1594591909260,LINK,91.652,Binance,7.241,Coinbase,7.24817,0.2321
1594591915260,LINK,24.4398,Binance,7.2498,Coinbase,7.25641,0.0481
1594591918501,ATOM,3071.313,Coinbase,3.988,Binance,3.992,4.4433
1594591925066,XTZ,1145.6384,Coinbase,2.7172,Binance,2.7211,2.4746
1594591930276,LINK,9.1656,Binance,7.2387,Coinbase,7.24606,0.025
1594591932307,BTC,0.015132,Binance,9280.01,Coinbase,9285.99,0.0006
1594591936277,LINK,101.1384,Binance,7.2352,Coinbase,7.2409,0.1079
1594591936654,BTC,6.250841,Binance,9279.96,Coinbase,9285.97,0.4277
1594591938531,BTC,1.669128,Binance,9279.93,Coinbase,9285.88,0.0141
1594591945548,ATOM,2.07,Coinbase,3.989,Binance,3.995,0.0071
1594591947311,LINK,27.9374,Binance,7.2337,Coinbase,7.23877,0.0122
1594591953298,LINK,1346.845,Binance,7.2333,Coinbase,7.24017,3.0142
1594591955286,LINK,28.3662,Binance,7.2315,Coinbase,7.23978,0.1035
1594591957327,LINK,93.5253,Binance,7.2312,Coinbase,7.23822,0.2235
1594591960335,BTC,0.000111,Binance,9278.79,Coinbase,9284.93,0
1594591960711,LINK,92.5274,Binance,7.2308,Coinbase,7.23767,0.2072
1594591969677,BTC,0.74199,Binance,9279.57,Coinbase,9285.88,0.2735
1594591970909,LINK,47.1926,Binance,7.2331,Coinbase,7.23934,0.0759
1594591973310,LINK,78.7479,Binance,7.2329,Coinbase,7.24056,0.2384
1594591974073,BTC,0.000014,Binance,9279.6,Coinbase,9285.85,0
1594591982255,ZRX,29.967552,Coinbase,0.422251,Binance,0.4226,0.0024
1594591984240,LINK,42.3203,Binance,7.2394,Coinbase,7.2467,0.1127
1594591986296,LINK,461.58,Binance,7.2329,Coinbase,7.2405,1.3699
1594591989304,LINK,72.7737,Binance,7.2314,Coinbase,7.24009,0.2953
1594591990927,ATOM,2.47,Coinbase,3.99,Binance,3.995,0.006
1594591993322,LINK,228.2917,Binance,7.2329,Coinbase,7.2407,0.7232
1594591995342,LINK,81.016,Binance,7.2357,Coinbase,7.24145,0.0905
1594591997342,BTC,0.00842,Binance,9286.1,Coinbase,9293.2,0.0097
1594591999613,LINK,45.7152,Binance,7.2345,Coinbase,7.24141,0.1041
1594592000777,BTC,0.000002,Binance,9287.5,Coinbase,9294.34,0
1594592002309,LINK,50.0803,Binance,7.2349,Coinbase,7.2489,0.469
1594592005280,LINK,81.9368,Binance,7.235,Coinbase,7.24189,0.1849
1594592008360,BTC,0.0117,Binance,9301.6,Coinbase,9309.58,0.0237
1594592010312,LINK,49.7874,Binance,7.2403,Coinbase,7.2482,0.1625
1594592012369,BTC,0.01335,Binance,9301.29,Coinbase,9307.58,0.0045
1594592014370,BTC,3.348982,Binance,9300,Coinbase,9306.55,1.9939
1594592016318,LINK,13.5338,Binance,7.2425,Coinbase,7.25295,0.0786
1594592018315,LINK,140.9992,Binance,7.2351,Coinbase,7.24215,0.3408
1594592026373,BTC,1.240001,Binance,9301.14,Coinbase,9307.32,0.2788
1594592028354,BTC,0.096852,Binance,9302.24,Coinbase,9308.23,0.0033
1594592036351,BTC,0.020984,Binance,9324,Coinbase,9329.98,0.0002
1594592040385,BTC,0.0114,Binance,9318.53,Coinbase,9330.99,0.074
1594592042323,LINK,64.6506,Binance,7.2545,Coinbase,7.26585,0.4333
1594592045254,LINK,34.1298,Binance,7.2583,Coinbase,7.26598,0.1035
1594592047465,LINK,104.5856,Binance,7.2638,Coinbase,7.27137,0.3052
1594592050258,XLM,528,Binance,0.09343,Coinbase,0.09353,0.0212
1594592051382,ALGO,1373.5815,Binance,0.2769,Coinbase,0.2772,0.1685
1594592059334,LINK,36.34,Binance,7.261,Coinbase,7.26745,0.0654
1594592063371,LINK,86.5848,Binance,7.2663,Coinbase,7.27116,0.018
1594592065063,BCH,2.555,Binance,237.58,Coinbase,237.74,0.0201
1594592066212,LINK,6.2784,Binance,7.2746,Coinbase,7.28373,0.0281
1594592067432,LINK,7.9148,Binance,7.2714,Coinbase,7.27606,0
1594592069339,LINK,69.9266,Binance,7.269,Coinbase,7.27608,0.1696
1594592074337,LINK,12.375,Binance,7.2736,Coinbase,7.28697,0.1078
1594592077339,LINK,13.2995,Binance,7.274,Coinbase,7.28832,0.1285
1594592082775,LINK,87.6492,Binance,7.2638,Coinbase,7.28189,1.1775
1594592083976,ETH,4.761258,Binance,240.67,Coinbase,240.83,0.0281
1594592085177,ETH,0.455076,Binance,240.7,Coinbase,240.87,0.0072
1594592086304,LINK,163.6508,Binance,7.2773,Coinbase,7.28812,1.0078
1594592089128,ETH,10.634174,Binance,240.64,Coinbase,240.8,0.063
1594592090273,BTC,1.31868,Binance,9316.29,Coinbase,9322.86,0.7977
1594592092515,LINK,159.6738,Binance,7.2797,Coinbase,7.28968,0.849
1594592097333,LINK,23.2068,Binance,7.277,Coinbase,7.29242,0.2496
1594592101436,LINK,18.25,Binance,7.2715,Coinbase,7.28168,0.1008
1594592105335,LINK,628.836,Binance,7.28,Coinbase,7.28915,2.8217
1594592105716,BTC,5.169368,Binance,9321.84,Coinbase,9327.84,0.1635
1594592107664,LINK,482.5782,Binance,7.2799,Coinbase,7.29361,4.3651
1594592113515,LINK,138.2458,Binance,7.2799,Coinbase,7.29305,1.1731
1594592115240,XRP,6034.32,Binance,0.20146,Coinbase,0.2016,0.0664
1594592116405,LINK,482.3898,Binance,7.2798,Coinbase,7.29149,3.3894
1594592118454,BTC,0.000011,Binance,9318.27,Coinbase,9325.12,0
1594592120022,LINK,206.6228,Binance,7.259,Coinbase,7.27149,1.6198
1594592120807,ATOM,0.76,Coinbase,3.99,Binance,3.994,0.0011
1594592127281,LINK,56.7364,Binance,7.2704,Coinbase,7.28473,0.5487
1594592129345,LINK,50.05,Binance,7.2731,Coinbase,7.28488,0.3564
1594592131148,ETH,5.67,Binance,240.76,Coinbase,240.99,0.4299
1594592132357,LINK,6.8481,Binance,7.2727,Coinbase,7.28412,0.0463
1594592133509,ETH,4.16698,Binance,240.71,Coinbase,240.87,0.0245
1594592135626,LINK,96.568,Binance,7.2626,Coinbase,7.26899,0.168
1594592137342,LINK,33.6138,Binance,7.2558,Coinbase,7.26335,0.0976
1594592139365,LINK,65.7188,Binance,7.2529,Coinbase,7.26188,0.2849
